,id,latitude,longitude,price,area,floor,floors_total,link,address_clean
0,306607073,55.755986,37.56512,6330850,1433.4,1,4,https://www.cian.ru/rent/commercial/306607073/,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Рочдельская улица, 15С13"
1,308761689,55.796046,37.562317,450000,283.9,-1,8,https://www.cian.ru/rent/commercial/308761689/,"Москва, САО, р-н Савеловский, м. Петровский Парк, улица Верхняя Масловка, 20С1"
2,318604056,55.731688,37.637326,2500000,266.4,1,3,https://www.cian.ru/rent/commercial/318604056/,"Москва, ЦАО, р-н Замоскворечье, м. Павелецкая, улица Бахрушина, 36/14С3"
3,319546419,55.756817,37.607484,3500000,248.9,1,4,https://www.cian.ru/rent/commercial/319546419/,"Москва, ЦАО, р-н Пресненский, м. Библиотека им. Ленина, Газетный переулок, 1/12"
4,322261539,55.781934,37.4637,200000,54.8,1,48,https://www.cian.ru/rent/commercial/322261539/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Народное Ополчение, улица Генерала Глаголева, 14Ак1"
5,320428498,55.773854,37.536922,2400,163.7,1,5,https://www.cian.ru/rent/commercial/320428498/,"Москва, САО, р-н Хорошевский, м. Беговая, 3-й Хорошевский проезд, 10"
6,295111990,55.662882,37.485601,532000,319.2,3,3,https://www.cian.ru/rent/commercial/295111990/,"Москва, ЗАО, р-н Тропарево-Никулино, м. Юго-Западная, проспект Вернадского, 105"
7,323304924,55.787194,37.670824,25000,32.7,1,7,https://www.cian.ru/rent/commercial/323304924/,"Москва, ВАО, р-н Сокольники, м. Сокольники, улица Шумкина, 20С1"
8,319963884,55.770998,37.63182,990000,106.3,1,3,https://www.cian.ru/rent/commercial/319963884/,"Москва, ЦАО, р-н Мещанский, м. Сухаревская, Большой Сухаревский переулок, 23С2"
9,320542453,55.756964,37.513332,700000,155.0,1,28,https://www.cian.ru/rent/commercial/320542453/,"Москва, ЗАО, р-н Филевский парк, м. Фили, Береговой проезд, 1Б"
10,319958646,55.679138,37.662425,500000,75.6,1,9,https://www.cian.ru/rent/commercial/319958646/,"Москва, ЮАО, р-н Нагатино-Садовники, м. Коломенская, проспект Андропова, 30"
11,319139012,55.852501,37.68032,160000,21.9,1,14,https://www.cian.ru/rent/commercial/319139012/,"Москва, СВАО, р-н Ярославский, м. Свиблово, Ярославское шоссе, 2К2"
12,322798151,55.587153,37.612084,420000,202.0,1,33,https://www.cian.ru/rent/commercial/322798151/,"Москва, ЮАО, р-н Чертаново Южное, м. Красный Строитель, Дорожная улица, 46к1"
13,312237960,55.80104,37.533391,185000,10.1,1,7,https://www.cian.ru/rent/commercial/312237960/,"Москва, САО, р-н Аэропорт, м. Аэропорт, Ленинградский проспект, 62"
14,314085409,55.824076,37.50107,75400,37.7,1,3,https://www.cian.ru/rent/commercial/314085409/,"Москва, САО, р-н Войковский, м. Войковская, Старопетровский проезд, 9А"
15,318300184,55.798728,37.55434,93600,31.2,1,5,https://www.cian.ru/rent/commercial/318300184/,"Москва, САО, р-н Аэропорт, м. Петровский Парк, Новый Зыковский проезд, 3"
16,323321109,55.76369,37.601996,1170000,47.8,1,3,https://www.cian.ru/rent/commercial/323321109/,"Москва, ЦАО, р-н Пресненский, м. Пушкинская, Большая Бронная улица, 25С3"
17,321747788,55.827671,37.487559,130000,87.0,1,40,https://www.cian.ru/rent/commercial/321747788/,"Москва, САО, р-н Войковский, м. Балтийская, Ленинградское шоссе, 25к2"
18,323413342,55.702951,37.509742,550000,170.0,1,17,https://www.cian.ru/rent/commercial/323413342/,"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мичуринский проспект, 7"
19,318213062,55.699056,37.512676,2600000,453.0,1,3,https://www.cian.ru/rent/commercial/318213062/,"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мичуринский проспект, 13/1"
20,323317809,55.79769,37.797936,350112,291.76,1,4,https://www.cian.ru/rent/commercial/323317809/,"Москва, ВАО, р-н Измайлово, м. Первомайская, 9-я Парковая улица, 31"
21,318228828,55.475169,37.525208,132990,80.2,1,12,https://www.cian.ru/rent/commercial/318228828/,"Москва, НАО (Новомосковский), м. Силикатная, Рязановское поселение, улица Уточкина, 7к1"
22,320879405,55.705853,37.631874,300000,59.7,1,20,https://www.cian.ru/rent/commercial/320879405/,"Москва, ЮАО, р-н Даниловский, м. Тульская, Автозаводская улица, 26/1"
23,317649834,55.688502,37.658814,36000,87.6,1,12,https://www.cian.ru/rent/commercial/317649834/,"Москва, ЮАО, р-н Даниловский, м. Технопарк, улица Мустая Карима, 12"
24,320735258,55.837156,37.382959,350000,86.0,1,17,https://www.cian.ru/rent/commercial/320735258/,"Москва, СЗАО, р-н Митино, м. Волоколамская, Новотушинский проезд, 6К1"
25,323190979,55.755697,37.790166,240000,50.0,1,22,https://www.cian.ru/rent/commercial/323190979/,"Москва, ВАО, р-н Перово, м. Перово, 3-я Владимирская улица, 23"
26,318376066,55.631036,37.456666,295205,110.61,1,23,https://www.cian.ru/rent/commercial/318376066/,"Москва, НАО (Новомосковский), м. Румянцево, Тропарево Парк мк, к2.2"
27,308039441,55.498102,37.52519,451232,228.87,1,14,https://www.cian.ru/rent/commercial/308039441/,"Москва, НАО (Новомосковский), м. Щербинка, с. Остафьево, Остафьево ЖК, к20"
28,321728282,55.58353,37.147637,274040,95.82,1,5,https://www.cian.ru/rent/commercial/321728282/,"Москва, НАО (Новомосковский), м. Санино, д. Большое Свинорье, шоссе Боровское, 62к1"
29,246810597,55.812373,37.6319,24000,182.0,1,9,https://www.cian.ru/rent/commercial/246810597/,"Москва, СВАО, р-н Останкинский, м. Алексеевская, проезд Ольминского, 3АС3"
30,311035412,55.772107,37.644728,966875,227.5,1,19,https://www.cian.ru/rent/commercial/311035412/,"Москва, ЦАО, р-н Красносельский, м. Красные ворота, проспект Академика Сахарова, 9"
31,315680819,55.936,37.359145,188245,43.88,1,16,https://www.cian.ru/rent/commercial/315680819/,"Москва, САО, р-н Молжаниновский, м. Новоподрезково, Ленинградское шоссе, 229Ак2"
32,323382333,55.664456,37.627059,581700,498.6,2,3,https://www.cian.ru/rent/commercial/323382333/,"Москва, ЮАО, р-н Нагатино-Садовники, м. Варшавская, Каширское шоссе, 14"
33,307991654,55.587687,37.171577,216341,81.22,1,10,https://www.cian.ru/rent/commercial/307991654/,"Москва, НАО (Новомосковский), м. Санино, Новое Внуково ЖК, к32"
34,315680810,55.586771,37.17084,293235,107.09,1,9,https://www.cian.ru/rent/commercial/315680810/,"Москва, НАО (Новомосковский), м. Санино, № 37 кв-л, Новое Внуково ЖК, к33"
35,322007592,55.71338,37.428163,1033000,208.19,1,9,https://www.cian.ru/rent/commercial/322007592/,"Москва, ЗАО, р-н Можайский, м. Давыдково, Верейская 41 ЖК, 1.1"
36,302012247,55.76016,37.658437,650000,55.5,1,8,https://www.cian.ru/rent/commercial/302012247/,"Москва, ЦАО, р-н Басманный, м. Курская, улица Земляной Вал, 23С1"
37,315680826,55.557877,37.309845,253596,89.88,1,10,https://www.cian.ru/rent/commercial/315680826/,"Москва, НАО (Новомосковский), м. Филатов Луг, Цветочные Поляны ЖК, к11"
38,318228831,55.557877,37.309845,261702,87.07,1,13,https://www.cian.ru/rent/commercial/318228831/,"Москва, НАО (Новомосковский), м. Филатов Луг, Цветочные Поляны ЖК, к11"
39,321942145,55.643988,37.543192,220000,70.0,1,13,https://www.cian.ru/rent/commercial/321942145/,"Москва, ЮЗАО, р-н Коньково, м. Беляево, улица Введенского, 5"
40,316593638,55.752474,37.453244,200000,46.4,1,21,https://www.cian.ru/rent/commercial/316593638/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 9"
41,322911469,55.77637,37.643677,188900,80.0,1,4,https://www.cian.ru/rent/commercial/322911469/,"Москва, ЦАО, р-н Красносельский, м. Площадь трёх вокзалов, Большая Спасская улица, 29"
42,320705726,55.693064,37.47907,600000,92.3,1,32,https://www.cian.ru/rent/commercial/320705726/,"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Василия Ланового, 7с1"
43,283377456,55.699,37.640785,644625,171.9,1,2,https://www.cian.ru/rent/commercial/283377456/,"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, бульвар Братьев Весниных, 1"
44,321477203,55.786009,37.690192,7000,4.0,1,15,https://www.cian.ru/rent/commercial/321477203/,"Москва, ВАО, р-н Сокольники, м. Сокольники, улица Матросская Тишина, 12"
45,322915447,55.819944,37.712488,200000,71.3,1,13,https://www.cian.ru/rent/commercial/322915447/,"Москва, ВАО, р-н Богородское, м. Белокаменная, Погонный проезд, 13"
46,320593375,55.73255,37.619522,899000,200.8,1,6,https://www.cian.ru/rent/commercial/320593375/,"Москва, ЦАО, р-н Якиманка, м. Полянка, улица Большая Полянка, 44"
47,317545248,55.779271,37.581676,6500,253.5,1,16,https://www.cian.ru/rent/commercial/317545248/,"Москва, САО, р-н Беговой, м. Белорусская, улица 1-я Ямского Поля, 1к1"
48,298518597,55.698262,37.640111,290000,57.7,1,3,https://www.cian.ru/rent/commercial/298518597/,"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, бульвар Братьев Весниных, 1"
49,322357391,55.726568,37.575378,1190000,166.0,1,13,https://www.cian.ru/rent/commercial/322357391/,"Москва, ЦАО, р-н Хамовники, м. Фрунзенская, Трубецкая улица, 12"
50,309294288,55.638948,37.379429,220000,130.0,1,2,https://www.cian.ru/rent/commercial/309294288/,"Москва, ЗАО, р-н Солнцево, м. Новопеределкино, Родниковая улица, 2к1"
51,320705724,55.693064,37.47907,600000,93.1,1,32,https://www.cian.ru/rent/commercial/320705724/,"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Василия Ланового, 7с1"
52,322477557,55.704002,37.571848,65000,251.5,1,6,https://www.cian.ru/rent/commercial/322477557/,"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, Ленинский проспект, 38"
53,322210327,55.856038,37.558921,300000,124.9,1,7,https://www.cian.ru/rent/commercial/322210327/,"Москва, САО, р-н Западное Дегунино, м. Верхние Лихоборы, Дмитровское шоссе, 71Б"
54,313696648,55.752474,37.453244,300000,61.4,1,8,https://www.cian.ru/rent/commercial/313696648/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 9"
55,323090727,55.513973,37.371614,1800,50.8,1,3,https://www.cian.ru/rent/commercial/323090727/,"Москва, НАО (Новомосковский), м. Ольховая, Десеновское поселение, улица Футбольная, 17"
56,322447236,55.704002,37.571848,55000,224.0,1,6,https://www.cian.ru/rent/commercial/322447236/,"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, Ленинский проспект, 38"
57,320706279,55.751047,37.450477,270000,33.9,1,16,https://www.cian.ru/rent/commercial/320706279/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 7"
58,319045938,55.539767,37.511787,210000,110.0,1,15,https://www.cian.ru/rent/commercial/319045938/,"Москва, ЮЗАО, р-н Южное Бутово, м. Бунинская аллея, улица Адмирала Лазарева, 55"
59,314288502,55.744931,37.455193,470000,80.7,1,21,https://www.cian.ru/rent/commercial/314288502/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
60,318663511,55.741146,37.593462,1500000,110.0,1,5,https://www.cian.ru/rent/commercial/318663511/,"Москва, ЦАО, р-н Хамовники, м. Парк Культуры, улица Пречистенка, 19/11С2"
61,315757931,55.744931,37.455193,650000,122.5,1,21,https://www.cian.ru/rent/commercial/315757931/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
62,323359930,55.74034,37.614734,1000000,330.0,1,3,https://www.cian.ru/rent/commercial/323359930/,"Москва, ЦАО, р-н Якиманка, м. Полянка, улица Большая Якиманка, 5"
63,313954638,55.744931,37.455193,480000,80.5,1,15,https://www.cian.ru/rent/commercial/313954638/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
64,315809095,55.744931,37.455193,350000,39.4,1,21,https://www.cian.ru/rent/commercial/315809095/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
65,317759383,55.751047,37.450477,270000,27.1,1,13,https://www.cian.ru/rent/commercial/317759383/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 7"
66,313956952,55.744931,37.455193,400000,49.7,1,21,https://www.cian.ru/rent/commercial/313956952/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
67,311778171,55.752474,37.453244,330000,67.3,1,14,https://www.cian.ru/rent/commercial/311778171/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 9"
68,318760212,55.741146,37.593462,1500000,110.0,1,5,https://www.cian.ru/rent/commercial/318760212/,"Москва, ЦАО, р-н Хамовники, м. Парк Культуры, улица Пречистенка, 19/11С2"
69,322284161,55.704002,37.571848,450000,583.7,1,6,https://www.cian.ru/rent/commercial/322284161/,"Москва, ЮЗАО, р-н Гагаринский, м. Ленинский проспект, Ленинский проспект, 38"
70,313954635,55.744931,37.455193,420000,61.7,1,15,https://www.cian.ru/rent/commercial/313954635/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
71,318560701,55.744931,37.455193,549996,60.3,1,22,https://www.cian.ru/rent/commercial/318560701/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
72,313954633,55.744931,37.455193,650000,122.5,1,21,https://www.cian.ru/rent/commercial/313954633/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
73,315809086,55.744931,37.455193,425000,54.0,1,21,https://www.cian.ru/rent/commercial/315809086/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 10"
74,320705728,55.751047,37.450477,270000,32.9,1,16,https://www.cian.ru/rent/commercial/320705728/,"Москва, СЗАО, р-н Хорошево-Мневники, м. Терехово , улица Нижние Мневники, 7"
75,321621474,55.779428,37.666836,420000,84.5,1,7,https://www.cian.ru/rent/commercial/321621474/,"Москва, ЦАО, р-н Красносельский, м. Красносельская, Краснопрудная улица, 26"
76,322597692,55.742108,37.693166,465000,212.0,1,4,https://www.cian.ru/rent/commercial/322597692/,"Москва, ЦАО, р-н Таганский, м. Москва-Товарная, Рабочая улица, 91С4"
77,321003616,55.80102,37.636778,1600000,462.7,1,3,https://www.cian.ru/rent/commercial/321003616/,"Москва, СВАО, р-н Алексеевский, м. Алексеевская, проспект Мира, 102С1а"
78,322489338,55.786273,37.708868,26400,474.7,1,1,https://www.cian.ru/rent/commercial/322489338/,"Москва, ВАО, р-н Преображенское, м. Электрозаводская, Малая Семеновская улица, 9С14г"
79,313930346,55.850909,37.617527,600000,252.0,1,18,https://www.cian.ru/rent/commercial/313930346/,"Москва, СВАО, р-н Останкинский, м. Ботанический сад, Березовая аллея, 17к1"
80,323387001,55.742103,37.765085,100000,45.0,1,25,https://www.cian.ru/rent/commercial/323387001/,"Москва, ВАО, р-н Перово, м. Перово, улица Плеханова, 22"
81,310783898,56.011706,37.184063,1440,4000.0,1,3,https://www.cian.ru/rent/commercial/310783898/,"Москва, ЗелАО, р-н Матушкино, м. Зеленоград — Крюково, Зеленоград, улица Конструктора Гуськова, 8с10"
82,323409667,55.549964,37.490506,3500,234.0,1,17,https://www.cian.ru/rent/commercial/323409667/,"Москва, НАО (Новомосковский), м. Потапово, Сосенское поселение, пос. Коммунарка, улица Александры Монаховой, 85к2"
83,311490923,55.714151,37.521066,330000,205.2,1,5,https://www.cian.ru/rent/commercial/311490923/,"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Университетский проспект, 21К1"
84,319083766,55.821927,37.438619,100000,56.0,1,20,https://www.cian.ru/rent/commercial/319083766/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к1"
85,321741903,55.821927,37.438619,60000,25.0,1,20,https://www.cian.ru/rent/commercial/321741903/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к1"
86,310312857,55.756873,37.564886,52000,242.0,1,4,https://www.cian.ru/rent/commercial/310312857/,"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Рочдельская улица, 15С8"
87,274117353,55.756123,37.563655,65000,1433.4,1,2,https://www.cian.ru/rent/commercial/274117353/,"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Рочдельская улица, 15С29"
88,320739552,55.663624,37.451168,300000,170.0,1,6,https://www.cian.ru/rent/commercial/320739552/,"Москва, ЗАО, р-н Тропарево-Никулино, м. Озёрная, Никулинская улица, 11к4"
89,322915713,55.73258,37.663728,400000,200.0,1,5,https://www.cian.ru/rent/commercial/322915713/,"Москва, ЦАО, р-н Таганский, м. Пролетарская, Воронцовская улица, 48"
90,322396834,55.784911,37.655912,300000,98.9,1,1,https://www.cian.ru/rent/commercial/322396834/,"Москва, ЦАО, р-н Красносельский, м. Красносельская, 3-й Красносельский переулок, 19С7"
91,322681453,55.779757,37.737156,35000,16.9,1,1,https://www.cian.ru/rent/commercial/322681453/,"Москва, ВАО, р-н Соколиная гора, м. Измайлово, Кирпичная улица, 41С7"
92,319081669,55.870688,37.687901,70000,30.0,1,22,https://www.cian.ru/rent/commercial/319081669/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
93,321265192,55.621719,37.611733,310800,222.0,1,2,https://www.cian.ru/rent/commercial/321265192/,"Москва, ЮАО, р-н Чертаново Северное, м. Южная, Кировоградская улица, 9к4"
94,319082412,55.870688,37.687901,200000,120.0,1,22,https://www.cian.ru/rent/commercial/319082412/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
95,319965391,55.763417,37.633877,1500000,162.5,1,2,https://www.cian.ru/rent/commercial/319965391/,"Москва, ЦАО, р-н Красносельский, м. Тургеневская, Мясницкая улица, 13С20"
96,322281820,55.870688,37.687901,100000,42.0,1,22,https://www.cian.ru/rent/commercial/322281820/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
97,310312852,55.756873,37.564886,45000,147.1,1,4,https://www.cian.ru/rent/commercial/310312852/,"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Рочдельская улица, 15С8"
98,247816832,55.797787,37.497153,619667,135.2,1,11,https://www.cian.ru/rent/commercial/247816832/,"Москва, СЗАО, р-н Щукино, м. Панфиловская, улица Маршала Рыбалко, 2к9"
99,307665038,55.821765,37.437577,370000,174.0,1,20,https://www.cian.ru/rent/commercial/307665038/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к2"
100,286676238,55.737365,37.678694,4000000,3214.0,1,9,https://www.cian.ru/rent/commercial/286676238/,"Москва, ЦАО, р-н Таганский, м. Москва-Товарная, Малая Калитниковская улица, 7"
101,322815010,55.694535,37.75921,46585,12.1,1,1,https://www.cian.ru/rent/commercial/322815010/,"Москва, ЮВАО, р-н Кузьминки, м. Волжская, Волжский бульвар, 51С7"
102,323231792,55.757394,37.565991,50000,400.7,1,6,https://www.cian.ru/rent/commercial/323231792/,"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Рочдельская улица, 20"
103,322934543,55.815175,37.658832,375000,250.8,1,8,https://www.cian.ru/rent/commercial/322934543/,"Москва, СВАО, р-н Алексеевский, м. ВДНХ, улица Павла Корчагина, 10"
104,315020655,55.771145,37.643767,249240,53.6,1,19,https://www.cian.ru/rent/commercial/315020655/,"Москва, ЦАО, р-н Красносельский, м. Красные ворота, проспект Академика Сахарова, 7"
105,323311916,55.664456,37.627059,65750,26.3,1,3,https://www.cian.ru/rent/commercial/323311916/,"Москва, ЮАО, р-н Нагатино-Садовники, м. Варшавская, Каширское шоссе, 14"
106,300878405,55.796774,37.486086,350000,182.1,1,5,https://www.cian.ru/rent/commercial/300878405/,"Москва, СЗАО, р-н Щукино, м. Октябрьское поле, улица Маршала Бирюзова, 35К1"
107,309075788,55.821765,37.437577,155000,80.0,1,30,https://www.cian.ru/rent/commercial/309075788/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к2"
108,322681460,55.778796,37.736177,30000,7.8,1,1,https://www.cian.ru/rent/commercial/322681460/,"Москва, ВАО, р-н Соколиная гора, м. Измайлово, Кирпичная улица, 41С16"
109,314553665,55.753534,37.646795,800000,328.8,1,3,https://www.cian.ru/rent/commercial/314553665/,"Москва, ЦАО, р-н Басманный, м. Китай-город, Покровский бульвар, 18/15"
110,319082546,55.870688,37.687901,290000,176.0,1,22,https://www.cian.ru/rent/commercial/319082546/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
111,319085240,55.821765,37.437577,90000,30.0,1,22,https://www.cian.ru/rent/commercial/319085240/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к2"
112,319082973,55.870688,37.687901,180000,90.0,1,22,https://www.cian.ru/rent/commercial/319082973/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
113,300757289,55.639918,37.593749,550000,276.7,1,14,https://www.cian.ru/rent/commercial/300757289/,"Москва, ЮАО, р-н Чертаново Северное, м. Чертановская, Северное Чертаново мкр, 4к407"
114,323126938,55.771145,37.643767,1754400,584.8,1,19,https://www.cian.ru/rent/commercial/323126938/,"Москва, ЦАО, р-н Красносельский, м. Красные ворота, проспект Академика Сахарова, 7"
115,319083141,55.870688,37.687901,450000,241.0,1,22,https://www.cian.ru/rent/commercial/319083141/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
116,319082274,55.870688,37.687901,130000,56.0,1,22,https://www.cian.ru/rent/commercial/319082274/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
117,319082800,55.870688,37.687901,150000,65.0,1,22,https://www.cian.ru/rent/commercial/319082800/,"Москва, СВАО, р-н Лосиноостровский, м. Бабушкинская, улица Коминтерна, 15"
118,323389365,55.821765,37.437577,180000,94.0,1,20,https://www.cian.ru/rent/commercial/323389365/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к2"
119,323390097,55.821765,37.437577,90000,45.0,1,20,https://www.cian.ru/rent/commercial/323390097/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к2"
120,322952142,55.777099,37.526932,920000,200.0,1,24,https://www.cian.ru/rent/commercial/322952142/,"Москва, САО, р-н Хорошевский, м. Полежаевская, Хорошевское шоссе, 25Ак1"
121,322994311,55.78485,37.661796,349999,93.0,1,9,https://www.cian.ru/rent/commercial/322994311/,"Москва, ЦАО, р-н Красносельский, м. Красносельская, Верхняя Красносельская улица, 9"
122,313487858,55.76368,37.598124,1000000,66.1,1,4,https://www.cian.ru/rent/commercial/313487858/,"Москва, ЦАО, р-н Пресненский, м. Пушкинская, Богословский переулок, 16/6С1"
123,323009465,55.964786,37.170804,300000,113.0,1,25,https://www.cian.ru/rent/commercial/323009465/,"Москва, ЗелАО, р-н Крюково, м. Зеленоград — Крюково, Зеленоград, проспект Георгиевский, 27к2"
124,323230826,55.735991,37.70602,55000,16.0,1,2,https://www.cian.ru/rent/commercial/323230826/,"Москва, ЮВАО, р-н Нижегородский, м. Калитники, Смирновская улица, 2С1"
125,323389906,55.821765,37.437577,120000,60.0,1,20,https://www.cian.ru/rent/commercial/323389906/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71/22к2"
126,320147714,55.852501,37.68032,320000,69.2,1,14,https://www.cian.ru/rent/commercial/320147714/,"Москва, СВАО, р-н Ярославский, м. Свиблово, Ярославское шоссе, 2К2"
127,323225764,55.661531,37.560934,1465017,799.1,1,21,https://www.cian.ru/rent/commercial/323225764/,"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Новочеремушкинская улица, 71/32"
128,323225776,55.661531,37.560934,752033,410.2,1,21,https://www.cian.ru/rent/commercial/323225776/,"Москва, ЮЗАО, р-н Черемушки, м. Зюзино, Новочеремушкинская улица, 71/32"
129,321001893,55.754005,37.636805,840000,24.6,1,3,https://www.cian.ru/rent/commercial/321001893/,"Москва, ЦАО, р-н Таганский, м. Китай-город, улица Солянка, 2/6"
130,315203537,55.783159,37.657592,294915,116.0,1,1,https://www.cian.ru/rent/commercial/315203537/,"Москва, ЦАО, р-н Красносельский, м. Красносельская, Верхняя Красносельская улица, 10АС2"
131,322483455,55.80611,37.571076,440000,78.41,1,36,https://www.cian.ru/rent/commercial/322483455/,"Москва, САО, р-н Савеловский, м. Дмитровская, 2-я Хуторская улица, 34"
132,275565064,55.562968,37.500504,89600,56.0,1,11,https://www.cian.ru/rent/commercial/275565064/,"Москва, НАО (Новомосковский), м. Потапово, Сосенское поселение, бульвар Скандинавский, 12"
133,319582045,55.740532,37.605607,30000,60.0,1,4,https://www.cian.ru/rent/commercial/319582045/,"Москва, ЦАО, р-н Хамовники, м. Кропоткинская, Курсовой переулок, 15"
134,322391087,55.638155,37.400171,155000,78.0,1,12,https://www.cian.ru/rent/commercial/322391087/,"Москва, ЗАО, р-н Солнцево, м. Новопеределкино, Родниковая улица, 5А"
135,322830672,55.734334,37.852931,160000,110.0,1,17,https://www.cian.ru/rent/commercial/322830672/,"Москва, ВАО, р-н Новокосино, м. Новокосино, Новокосинская улица, 11К2"
136,317552003,55.765068,37.622082,650000,140.0,1,4,https://www.cian.ru/rent/commercial/317552003/,"Москва, ЦАО, р-н Мещанский, м. Трубная, Нижний Кисельный переулок, 4"
137,318081773,55.753316,37.58067,900000,136.0,1,10,https://www.cian.ru/rent/commercial/318081773/,"Москва, ЦАО, р-н Арбат, м. Смоленская, улица Новый Арбат, 32"
138,323302229,55.663517,37.516476,70000,22.0,1,14,https://www.cian.ru/rent/commercial/323302229/,"Москва, ЮЗАО, р-н Обручевский, м. Новаторская, Ленинский проспект, 105к2"
139,321626816,55.672016,37.631622,330000,110.2,1,7,https://www.cian.ru/rent/commercial/321626816/,"Москва, ЮАО, р-н Нагатино-Садовники, м. Нагорная, Каширское шоссе, 3К2С9"
140,249492824,55.601305,37.443955,99000,60.0,1,1,https://www.cian.ru/rent/commercial/249492824/,"Москва, НАО (Новомосковский), м. Корниловская, д. Николо-Хованское, 9/1А"
141,322651257,55.777099,37.526932,700000,122.0,1,24,https://www.cian.ru/rent/commercial/322651257/,"Москва, САО, р-н Хорошевский, м. Хорошёвская, Хорошевское шоссе, 25Ак1"
142,322916784,55.555,37.467221,73000,36.5,1,17,https://www.cian.ru/rent/commercial/322916784/,"Москва, НАО (Новомосковский), м. Новомосковская, Сосенское поселение, улица Василия Ощепкова, 6"
143,155813019,55.747323,37.396371,280000,160.0,1,18,https://www.cian.ru/rent/commercial/155813019/,"Москва, ЗАО, р-н Кунцево, м. Крылатское, улица Маршала Тимошенко, 17К2"
144,323550615,55.823677,37.433921,140000,35.1,1,22,https://www.cian.ru/rent/commercial/323550615/,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Тушинская, улица Николая Озерова, 2к1"
145,319581853,55.740532,37.605607,30000,69.0,1,4,https://www.cian.ru/rent/commercial/319581853/,"Москва, ЦАО, р-н Хамовники, м. Кропоткинская, Курсовой переулок, 15"
146,323055845,55.738764,37.652777,1100000,131.7,1,16,https://www.cian.ru/rent/commercial/323055845/,"Москва, ЦАО, р-н Таганский, м. Таганская, улица Большие Каменщики, 2"
